"ProbeID","GeneSymbol","logFC","P.Value","adj.P.Val"
"10700738",NA,52.5267,0.0279983234401661,0.117419325435115
"10835396","Exosc2",86.22139,0.0280153754157249,0.117473974077076
"10751671","Pak2",226.7911,0.0280299774240022,0.117518335313548
"10766289","Cnih4",173.0404,0.0280412089463436,0.117527936789015
"10925264","Sh3bp4",54.63215,0.0280566459715203,0.117560091847141
"10847064",NA,39.314425,0.0280607257092148,0.117560091847141
"10915427","Eif3g",350.4083,0.0280640816232614,0.117560091847141
"10937558","Tsr2",60.5953,0.0280804863683685,0.117595087265699
"10940587","Prss21",23.92915,0.028094341184107,0.117619387124176
"10906533","Twf1",225.8334,0.0281175250122815,0.117682718582921
"10922051","Cenpq",46.76875,0.0282353238104364,0.118059112573587
"10738409","Rpl27",743.9395,0.0282363802510191,0.118059112573587
"10937360","Cdk11b",58.4776,0.0282552032137012,0.118077738453722
"10775271","Lrrc8c",24.88964,0.0282563657674392,0.118077738453722
"10821367","Gpx8",52.2607,0.0282740872637097,0.118134894925918
"10809730","Heatr3",32.33949,0.0282797228283202,0.118141544788581
"10814194","Rbis",82.68875,0.0283173058503926,0.118264728107701
"10749778","Ogfod3",48.13465,0.0283344499845363,0.118319414215015
"10872671","Xkr8",54.978505,0.0283409957244032,0.118329834084996
"10811883","Pgbd5",40.973146,0.0283508857655428,0.118354212168415
"10790954","Lsm4",245.4438,0.028373969548473,0.118418087964403
"10808235","Gan",20.296815,0.0283936942724937,0.118482128906818
"10869614",NA,19.4379,0.0284240040206142,0.118553461025665
"10862338","Ezh2",269.13225,0.028427021102375,0.118553461025665
"10827129","Hs2st1",68.7317000000001,0.0284517950361396,0.118639843018239
"10913078","Traip",25.48521,0.0284616834783347,0.118664138880558
"10861305","Rpl21",411.496,0.0284911981284899,0.118770242883234
"10809856","Orc6",38.062905,0.0285285680944764,0.118862458330328
"10754580","Muc13",21.557152,0.0285412123871485,0.118862458330328
"10934980",NA,148.41345,0.0285499373623574,0.118862458330328
"10701517",NA,231.1748,0.028558647907736,0.118881781130892
"10932377",NA,11.55302,0.0285705014758839,0.118914180099227
"10852492","Helz2",16.38951,0.0285954473914963,0.118967160366729
"10827756",NA,10.205701,0.0286191181047167,0.119048685221585
"10830034","Npffr1",20.82499,0.0286537412553015,0.119175739896409
"10849735","Mtln",127.6353,0.0287302615858006,0.11942599060438
"10752523","Ccdc116",7.858865,0.0288088766231273,0.11965903440529
"10774372","Rps28",798.505000000001,0.0288636661943549,0.119844108044611
"10736232","Rpl23a",837.626999999999,0.0288798271362194,0.119894169384327
"10710575","Hs3st2",7.179101,0.0288973470643449,0.119949857507498
"10887719","Ncapg2",53.69463,0.028935536437263,0.120079823800782
"10880583","Clic4",221.6885,0.0289368781939311,0.120079823800782
"10918485",NA,9.184255,0.0289456765104426,0.12008451193864
"10928832","Marchf4",13.482545,0.0289798712686848,0.120196790620005
"10774339",NA,15.980565,0.0290551357802743,0.120416617489705
"10798488","H2bc1",769.52215,0.0290766600793783,0.120488730150207
"10804117","Pcdh1",125.40265,0.0290930539646134,0.120508210665814
"10906373","Cpne8",97.98407,0.0290945873198037,0.120508210665814
"10765668",NA,170.92775,0.0291425801189509,0.120558347681148
"10790978","Ell",72.0176500000001,0.0291429811502796,0.120558347681148
"10765600","F11r",162.7747,0.0291526363316389,0.12058121446871
"10780268","Ngdn",40.54516,0.0291914640976441,0.120705574010941
"10748962","Jpt1",227.8197,0.0291950977600229,0.120705574010941
"10933957","Rpl32",1026.1175,0.0292033198493789,0.1207224828187
"10858645","Zfp42",8.18814,0.0292279638564414,0.120773088557578
"10930089",NA,10.652961,0.0292381799762677,0.120787100355913
"10877446","Rpl31",900.4215,0.0292472824952463,0.120787100355913
"10875650",NA,9.144083,0.0292478930621526,0.120787100355913
"10716939","Adgrg6",171.65595,0.029329093301843,0.121083730807295
"10799657","Nmt2",42.79982,0.0293474212605592,0.121112525032628
"10802114","Csnk1a1",210.62015,0.0293926435069906,0.121241587789327
"10925600","Septin2",462.3369,0.0294078513445233,0.121249724482781
"10743437","Epn2",102.45755,0.02940897678633,0.121249724482781
"10774359","Rpl38-ps9",614.43,0.0294263211673485,0.121249724482781
"10790525","Rpl38-ps9",614.43,0.0294263211673485,0.121249724482781
"10825236","Rpl38-ps9",614.43,0.0294263211673485,0.121249724482781
"10910458","Rpl38-ps9",614.43,0.0294263211673485,0.121249724482781
"10940441","Rrm1",334.46655,0.0294627438438419,0.12136556664608
"10844883","Rpl35",601.5965,0.0294797764365576,0.121418608320541
"10848293","Arhgap11a",74.539775,0.0295526977095576,0.121701791779957
"10859814","Ube3c",133.6105,0.029580057620318,0.121797294336853
"10933476",NA,8.81798000000001,0.0296568157538155,0.122034470040115
"10840076","Prnp",106.42377,0.0296595097228882,0.122034470040115
"10753982","Ccdc80",163.92245,0.0296701088100312,0.122034470040115
"10799063","Smokxl2",53.41582,0.0296704536963143,0.122034470040115
"10736053","Rpl37l1",737.967500000001,0.0297066717757256,0.122129286413741
"10779331","Rpl15",164.4373,0.0297170518373675,0.122138893058862
"10859805",NA,8.62785999999999,0.029717370160279,0.122138893058862
"10745107","Spag5",25.96517,0.0297327532051084,0.122173022120618
"10813107","Esm1",245.9412,0.0297426486308356,0.122191216017611
"10739721","Itgb4",181.229865,0.0297999168242112,0.12239206665296
"10723240","Cpeb1",11.166818,0.029813459408779,0.122430475564812
"10814394",NA,7.990215,0.0298541139580062,0.122545747529745
"10837393","Ssrp1",193.7792,0.0299316373790754,0.122780632491717
"10927281","Rps14",605.033,0.0299319502620558,0.122780632491717
"10741778","Hbb-b1",2616.3545,0.0299324767590061,0.122780632491717
"10926384","Tbcc",46.91085,0.0299356012423351,0.122780632491717
"10754676","Lmln",22.510925,0.0299365525172349,0.122780632491717
"10838823","Chac1",172.44343,0.0299503167783523,0.122808821823008
"10889221",NA,36.23566,0.0299834518630752,0.122921212844215
"10818291","Gstm5",49.87721,0.0300276830584914,0.123085271905538
"10814650","Rpl22l1",56.33765,0.0300516481307603,0.123148947747515
"10747278","Krt14",199.46908,0.0300584775951409,0.123159658410161
"10766809","Lamb3",376.838568,0.030117204023488,0.123365675594809
"10871151","Rad54l",47.668365,0.0301356014319955,0.123423729179071
"10878969","Kif2c",40.578855,0.0301470910463238,0.123453478809546
"10700449",NA,144.3178,0.0301616853481454,0.123495932131846
"10740891","Paqr4",69.48879,0.0301869963515923,0.123570136163163
"10704941","Smg9",45.15253,0.0302146113562188,0.123643319254878
"10704565","Ptgir",14.2355,0.0302199150936673,0.123647703017703
"10840347","Dstnl1",812.645,0.0302339487083862,0.123670481317109
"10732671",NA,37.78622,0.0302679491852857,0.123758106177041
"10837279",NA,138.008,0.0302880286666097,0.123822343893973
"10723196","Crtc3",43.223325,0.0303024194357768,0.123846513905538
"10806925",NA,18.179835,0.0303290580533048,0.123903384417458
"10866672","Recql",85.41745,0.0303710042539592,0.124049844663612
"10779981",NA,12.761425,0.0303791662223752,0.124049844663612
"10780017",NA,12.761425,0.0303791662223752,0.124049844663612
"10879919","Zmym1",10.65587,0.0303818935636389,0.124049844663612
"10718614","Vom2r27",12.257875,0.030402486997206,0.124116581209667
"10772408","Tec",107.53245,0.0304068292381131,0.124116963722542
"10867239",NA,19.96956,0.0304226933107632,0.12416437026832
"10897529","Lgals1",745.6788,0.0304368137985802,0.124204648458126
"10865905",NA,11.992135,0.0304452214946045,0.124221606249075
"10754296","Hcls1",35.08012,0.0304497379348665,0.124222684545341
"10780012","LOC290071",10.719165,0.0304627989418329,0.124258616069074
"10880361","Rpa2",137.0187,0.0304931261630725,0.12436495710289
"10791335",NA,8.68092500000001,0.0305178186711662,0.124448290711816
"10839154","Pdia3",481.259,0.0305264574746545,0.124466144963651
"10858328",NA,27.219726,0.0306141906296941,0.124720095298859
"10861676","Rpl38-ps9",504.0555,0.0306195981331184,0.124720095298859
"10701663",NA,11.991911,0.030623936159173,0.124720095298859
"10723810","Acer3",179.3942,0.0306318605049242,0.124720095298859
"10724682",NA,26.593955,0.030634955851735,0.124720095298859
"10900821","Cdc34",146.891,0.0306384592842354,0.124720095298859
"10848733","Ehd4",427.2725,0.0306506244628003,0.124733420114241
"10772863","Arap2",53.78344,0.0306517841788231,0.124733420114241
"10923385","Sgo2",46.192275,0.0306709634455446,0.124776706043467
"10803110","Cd226",32.369635,0.0306797952583216,0.124785542821821
"10776888","Fam114a1l1",78.71925,0.0306816784448943,0.124785542821821
"10887627","Tedc1",42.65972,0.0306901232273282,0.124802513914695
"10749928","Tent5b",18.9758,0.0306946619499452,0.124803598358483
"10720982","Pdcd2l",36.63184,0.0306990599495425,0.124804110404388
"10859047","Foxm1",101.00642,0.0307116325597183,0.124820483249807
"10876270","Stoml2",73.2113,0.0307212948906443,0.124828378818648
"10811994","Tomm20",111.8048,0.030730636691159,0.124829092100878
"10889513","Acp1",195.5396,0.0307353789956399,0.124829092100878
"10810040","Syce2",43.02447,0.0307393882581542,0.124829092100878
"10824031","Fhdc1",49.442215,0.0307549694536859,0.124875007313409
"10755448","Ap2m1",142.332700000001,0.030782819524757,0.12497071839859
"10793241",NA,118.7301,0.0307957425235227,0.125005811043795
"10811820","Ccsap",23.565095,0.0308249276301334,0.125106895774759
"10704969","Zfp428",10.405355,0.0308663347471334,0.125214467179162
"10700558",NA,16.041035,0.0308685764573262,0.125214467179162
"10918031","Kif23",116.30724,0.0308775400064139,0.125233437976867
"10720474","C1h19orf33",283.5591,0.0308849651838295,0.125235220184513
"10938962","Rps21",451.99475,0.0308865530714525,0.125235220184513
"10781288",NA,33.40309,0.0309260386188081,0.125343131549647
"10776679","Gapdh",713.542500000001,0.0309447528300461,0.125369009294034
"10791520",NA,103.58665,0.0309452976661627,0.125369009294034
"10882840","Foxn2",41.21371,0.0309534650593874,0.125384709961861
"10934038","Gspt2",21.123085,0.0309676490289001,0.125424754418555
"10856616","Mogs",24.7238,0.0309719373716525,0.125424754418555
"10913153","Amigo3",15.21929,0.0310783487682291,0.125785935288868
"10781220","Ebf2",17.284894,0.0311526259800106,0.126016728798121
"10923855","Rpl37l1",747.429,0.0311647419600498,0.12603221519794
"10812407",NA,23.75091,0.0311650825833476,0.12603221519794
"10869737",NA,71.049025,0.0311934825568987,0.126098085061589
"10903971",NA,32.41565,0.0311943198719827,0.126098085061589
"10781568","Nufip1",68.2895800000001,0.0312198084999762,0.126183658760142
"10782318","Pofut4",75.8338500000001,0.0312567761351351,0.126234307915405
"10773553","Haus3",73.94415,0.0312582660183488,0.126234307915405
"10768021","Pkp1",126.060645,0.0312695751179405,0.12624507566273
"10801432",NA,13.481675,0.0312796075616916,0.126264318561851
"10733134","Scgb3a1",14.8562,0.0312829854778762,0.126264318561851
"10805700","Dync1li2",98.8059,0.0312904717200369,0.126266708209764
"10806937","Smarca5",110.30585,0.0312922217922466,0.126266708209764
"10759593",NA,19.07774,0.0313157483774697,0.126344189076011
"10917984",NA,14.31219,0.0313209974156612,0.126347917495323
"10940563","Dkc1",92.58085,0.031354986572851,0.126432653932266
"10724131","Il18bp",39.217175,0.0313872049738506,0.126520894706872
"10922257","Eif4g2",374.680000000001,0.0313970382972187,0.126532359886184
"10826870","Gstcd",46.689895,0.0314201329326629,0.126573050674961
"10824517","Chrnb2",15.185075,0.0314344860071805,0.126613411583313
"10752993","Hunk",11.779198,0.0314619291336109,0.126706478868115
"10924709","Rhbdd1",54.9027,0.0314757605311608,0.126738151913625
"10813664","Rad1",56.03423,0.0315153451938742,0.126834664731925
"10743723","Adprm",17.57473,0.0315173823305456,0.126834664731925
"10783583","Ajuba",63.6002,0.0315198078302793,0.126834664731925
"10913815",NA,68.0061500000001,0.031541170080737,0.126885670991277
"10754120","Lsamp",19.358995,0.0315806234746632,0.126991924871137
"10777731","Nsd2",119.90895,0.0315851642661879,0.126992704221361
"10762593","Rab35",103.92065,0.0315975141903185,0.127024876779409
"10750290","Smim11",72.01825,0.0316208922826122,0.127083883222483
"10840867","Hm13",194.0657,0.0316294698030329,0.127094750705713
"10912877","Iqcf1",12.63454,0.0316322972677906,0.127094750705713
"10726824","Slc25a22",89.24143,0.0316494958980617,0.127128352092886
"10753877","Morc1",7.833555,0.0316580739190679,0.127128352092886
"10750029","Gabpa",52.2471,0.0316624183551666,0.127128352092886
"10775769","Septin11",244.07255,0.0316733338765916,0.127152248529239
"10858152",NA,23.64915,0.0316814272966499,0.127152248529239
"10865379",NA,56.9840000000001,0.0316929374405945,0.127180971756803
"10863615","Exoc6b",60.56375,0.0317160919122599,0.127215014335724
"10724170","Nup98",110.7595,0.0317175445875453,0.127215014335724
"10724923","Eif4g2",353.223,0.0317250085229715,0.127215014335724
"10735449","Ggt6",32.632065,0.0317264843574756,0.127215014335724
"10745288","Lgals5",45.86675,0.0317275482457069,0.127215014335724
"10853816","Cav1",315.61385,0.0317614886530979,0.127311875642232
"10840272","Gapdh",831.690499999999,0.0317647792687146,0.127311875642232
"10792676","Cln8",61.2709499999999,0.0317734166815567,0.127319789824531
"10725832","Aldoa",473.1375,0.0317754702406606,0.127319789824531
"10912640",NA,140.1194,0.031803100660747,0.127395555012075
"10742344",NA,11.307047,0.031821995461045,0.127436295462504
"10742346",NA,11.307047,0.031821995461045,0.127436295462504
"10785543","Ppial4g",10.839965,0.0318351889279164,0.127471656981929
"10915437","Dnmt1",284.91635,0.0318885238571879,0.127632735438264
"10817155",NA,8.0961995,0.0318950228064336,0.127641259762623
"10820308","Atp6ap1l",10.564666,0.0319047462303388,0.127662684066993
"10777182","Ncapg",50.52624,0.0319335236676922,0.127760334213635
"10803673",NA,9.18091500000001,0.0319565015620393,0.12782630362207
"10742348","Irgm",32.376415,0.0319587636631616,0.12782630362207
"10815474","Dclk1",52.90567,0.0319711964872461,0.127858526239344
"10798780","Zeb1",51.6538,0.0320099127951242,0.127969205677272
"10902714","Tbk1",21.93345,0.0320120132501371,0.127969205677272
"10933166",NA,10.35322,0.0320496990360008,0.128087676430133
"10780023",NA,15.85605,0.0320504181113259,0.128087676430133
"10884818",NA,17.295605,0.0320601043893217,0.128108861938127
"10801262","Rell2",12.689005,0.0320834889315415,0.128167242670047
"10901178","Rps28",825.212,0.0320992692367468,0.128212749724135
"10704312","Lig1",260.0322,0.0321178153563832,0.128251757493354
"10782063","Rpl21",578.0325,0.0321402219886287,0.128304187373148
"10918318","Snx22",15.5955,0.0321454378012229,0.128304187373148
"10939615",NA,14.41852,0.0321551319870415,0.128313075518294
"10856884","Cct7",164.3699,0.0321768716944794,0.128327782451298
"10855020","Casp2",58.9946,0.0321787610678026,0.128327782451298
"10825226","Rhno1",46.2378600000001,0.0322104043443022,0.128390173103214
"10877640",NA,18.370755,0.0322140059165661,0.128390173103214
"10880562",NA,24.623645,0.0322366220364301,0.128446974864564
"10878009",NA,123.9578,0.0322370514036757,0.128446974864564
"10854494","Nup205",223.2123,0.032272894990531,0.128537198943882
"10923336",NA,163.0298,0.0322981956613207,0.12858537585852
"10937734","Pir",101.31875,0.0323131676184031,0.128627453168555
"10925060","Inpp5d",23.72562,0.0323541166659695,0.12871853612548
"10883530","Sdc1",543.34979,0.0323580793217474,0.12871853612548
"10829418","Pcbp3",20.084235,0.0323938169459014,0.128808080612163
"10875817","Fut9",47.01976,0.0324301616730683,0.128895860155029
"10727178","Cttn",530.29595,0.0324328937138589,0.128895860155029
"10805591",NA,8.342047,0.0324379531683362,0.128895860155029
"10749330","St6galnac2",210.63905,0.0324814246501498,0.129033497379586
"10793965","Macroh2a1",321.3073,0.032494463704669,0.129054237422885
"10829840",NA,62.88486,0.0324954806080216,0.129054237422885
"10737532","Col1a1",341.1272,0.032537381662638,0.129132871606073
"10931543","Uxs1",208.99045,0.0325835312270084,0.129210133380705
"10747029","Smarce1",128.85185,0.0325906986738681,0.129210133380705
"10845676","Gcg",11.104445,0.0325949258301082,0.129210133380705
"10828442","Pfdn6",88.17835,0.0326038626902286,0.129210133380705
"10804221","Gpr151",10.08991,0.0326234188838492,0.129261008365099
"10913803","Lrrc2",14.00899,0.0326271881866312,0.129261008365099
"10845945",NA,100.2658,0.032647137407281,0.129322504707296
"10935523",NA,8.727255,0.0326664952944426,0.12937591906059
"10795260",NA,334.114175,0.0326739074015551,0.12937591906059
"10903684",NA,66.9676000000001,0.0328264977275185,0.129832632654315
"10736135",NA,57.8412,0.0328371946194685,0.129832632654315
"10788043","Rpl7a",417.70135,0.032838136601723,0.129832632654315
